commit_message,file_name,change_type,log_node,cdg_nodes,neighbor_nodes,condition_lists,store_name,log_loc,cluster_index
"[AST] Reimplement ProtocolConformance::getInheritedConformance().

Use getAssociatedConformance() instead, which is far simpler and more correct.",lib/AST/ProtocolConformance.cpp,-,"[""1207756"", ""True"", ""ExpressionStatement"", ""assert ( getType ( ) -> isEqual ( r -> getType ( ) ) && \""substitution didn't produce conformance for same type?!\"" )""]","[[[""case ProtocolConformanceKind :: Specialized""], [1207906, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [1207780, ""True"", """", ""ExpressionStatement""]], ["""", [1207781, ""True"", "")"", ""Statement""]], ["""", [1207782, ""True"", "")"", ""Statement""]], ["""", [1207783, ""True"", ""subMap"", ""Statement""]]]","[[[""getKind ( )"", ""ProtocolConformanceKind :: Specialized"", ""==""]]]",/data/download/swift/apple_swift55_old.cpp,796,58
"[AST] Reimplement ProtocolConformance::getInheritedConformance().

Use getAssociatedConformance() instead, which is far simpler and more correct.",lib/AST/ProtocolConformance.cpp,-,"[""1207694"", ""True"", ""ExpressionStatement"", ""assert ( protoInherited -> getType ( ) -> isEqual ( classInherited -> getInheritedConformance ( ) -> getType ( ) ) && \""inherited conformance doesn't match type?!\"" )""]","[[[""case ProtocolConformanceKind :: Inherited""], [1207906, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [1207725, ""True"", ""protoInherited = classInherited -> getInheritedConformance ( ) -> getInheritedConformance ( protocol )"", ""ExpressionStatement""]], ["""", [1207741, ""True"", ""auto"", ""Statement""]], ["""", [1207742, ""True"", ""classInherited = cast < InheritedProtocolConformance > ( this )"", ""ExpressionStatement""]], ["""", [1207750, ""True"", ""auto"", ""Statement""]]]","[[[""getKind ( )"", ""ProtocolConformanceKind :: Inherited"", ""==""]], [[""protoInherited"", ""classInherited -> getInheritedConformance ( ) -> getInheritedConformance"", ""=""]], [[""protoInherited"", ""classInherited -> getInheritedConformance ( ) -> getInheritedConformance"", ""=""]], [[""protoInherited"", ""classInherited -> getInheritedConformance ( ) -> getInheritedConformance"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]]]",/data/download/swift/apple_swift55_old.cpp,805,42
"[AST] Reimplement ProtocolConformance::getInheritedConformance().

Use getAssociatedConformance() instead, which is far simpler and more correct.",lib/AST/ProtocolConformance.cpp,-,"[""1207591"", ""True"", ""ExpressionStatement"", ""assert ( ! isComplete ( ) && \""Missing inherited mapping in conformance\"" )""]","[[[""False""], [1207617, ""True"", ""inheritedMapping . first -> inheritsFrom ( protocol )"", ""Condition""]], [[""False""], [1207641, ""True"", ""known != inherited . end ( )"", ""Condition""]], [[""case ProtocolConformanceKind :: Normal""], [1207906, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [1207628, ""True"", "")"", ""Statement""]], ["""", [1207629, ""True"", ""inherited"", ""Statement""]], ["""", [1207630, ""True"", ""inheritedMapping :"", ""Label""]]]","[[[null]], [[""known"", ""inherited . end"", ""!=""]], [[""getKind ( )"", ""ProtocolConformanceKind :: Normal"", ""==""]], [[""inheritedMapping""]]]",/data/download/swift/apple_swift55_old.cpp,831,72
"[AST] Reimplement ProtocolConformance::getInheritedConformance().

Use getAssociatedConformance() instead, which is far simpler and more correct.",lib/AST/ProtocolConformance.cpp,-,"[""1207577"", ""True"", ""ExpressionStatement"", ""assert ( C . getLazyResolver ( ) && \""Need a lazy resolver\"" )""]","[[[""False""], [1207617, ""True"", ""inheritedMapping . first -> inheritsFrom ( protocol )"", ""Condition""]], [[""False""], [1207641, ""True"", ""known != inherited . end ( )"", ""Condition""]], [[""case ProtocolConformanceKind :: Normal""], [1207906, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [1207591, ""True"", ""assert ( ! isComplete ( ) && \""Missing inherited mapping in conformance\"" )"", ""ExpressionStatement""]], ["""", [1207628, ""True"", "")"", ""Statement""]], ["""", [1207629, ""True"", ""inherited"", ""Statement""]]]","[[[null]], [[""known"", ""inherited . end"", ""!=""]], [[""getKind ( )"", ""ProtocolConformanceKind :: Normal"", ""==""]], [[""assert""]]]",/data/download/swift/apple_swift55_old.cpp,832,62
"Cache Code Completion results from PCH files

- Add CompilerInvocation::getPCHHash
  This will be used when creating a unique filename for a persistent
  precompiled bridging header.

- Automatically generate and use a precompiled briding header
  When we're given both -import-objc-header and -pch-output-dir
  arguments, we will try to:
  - Validate what we think the PCH filename should be for the bridging
    header, based on the Swift PCH hash and the clang module hash.
    - If we're successful, we'll just use it.
    - If it's out of date or something else is wrong, we'll try to
      emit it.
  - This gives us a single filename which we can `stat` to check for the
    validity of our code completion cache, which is keyed off of module
    name, module filename, and module file age.

- Cache code completion results from imported modules
  If we just have a single .PCH file imported, we can use that file as
  part of the key used to cache declarations in a module.  Because
  multiple files can contribute to the __ObjC module, we've always given
  it the phony filename ""<imports>"", which never exists, so `stat`-ing it
  always fails and we never cache declarations in it.

  This is extremely problematic for projects with huge bridging headers.
  In the case where we have a single PCH import, this can bring warm code
  completion times down to about 500ms from over 2-3s, so it can provide a
  nice performance win for IDEs.

- Add a new test that performs two code-completion requests with a bridging header.
- Add some -pch-output-dir flags to existing SourceKit tests that import a bridging
  header.

rdar://problem/31198982",tools/SourceKit/tools/sourcekitd/bin/XPC/Client/sourcekitd.cpp,+,"[""1210391"", ""True"", ""ExpressionStatement"", ""llvm :: InitializeAllAsmPrinters ( )""]",[],"[["""", [1210396, ""True"", ""llvm :: InitializeAllTargetMCs ( )"", ""ExpressionStatement""]], ["""", [1210401, ""True"", ""llvm :: InitializeAllTargets ( )"", ""ExpressionStatement""]], ["""", [1210406, ""True"", ""initializeTracing ( )"", ""ExpressionStatement""]], ["""", [1210411, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""llvm :: InitializeAllTargetMCs""]], [[""llvm :: InitializeAllTargets""]], [[""initializeTracing""]], [[""ENTRY""]]]",/data/download/swift/apple_swift56_new.cpp,256,31
"Cache Code Completion results from PCH files

- Add CompilerInvocation::getPCHHash
  This will be used when creating a unique filename for a persistent
  precompiled bridging header.

- Automatically generate and use a precompiled briding header
  When we're given both -import-objc-header and -pch-output-dir
  arguments, we will try to:
  - Validate what we think the PCH filename should be for the bridging
    header, based on the Swift PCH hash and the clang module hash.
    - If we're successful, we'll just use it.
    - If it's out of date or something else is wrong, we'll try to
      emit it.
  - This gives us a single filename which we can `stat` to check for the
    validity of our code completion cache, which is keyed off of module
    name, module filename, and module file age.

- Cache code completion results from imported modules
  If we just have a single .PCH file imported, we can use that file as
  part of the key used to cache declarations in a module.  Because
  multiple files can contribute to the __ObjC module, we've always given
  it the phony filename ""<imports>"", which never exists, so `stat`-ing it
  always fails and we never cache declarations in it.

  This is extremely problematic for projects with huge bridging headers.
  In the case where we have a single PCH import, this can bring warm code
  completion times down to about 500ms from over 2-3s, so it can provide a
  nice performance win for IDEs.

- Add a new test that performs two code-completion requests with a bridging header.
- Add some -pch-output-dir flags to existing SourceKit tests that import a bridging
  header.

rdar://problem/31198982",tools/SourceKit/tools/sourcekitd/lib/API/Requests.cpp,+,"[""1213596"", ""True"", ""ExpressionStatement"", ""llvm :: InitializeAllAsmPrinters ( )""]",[],"[["""", [1213601, ""True"", ""llvm :: InitializeAllTargetMCs ( )"", ""ExpressionStatement""]], ["""", [1213606, ""True"", ""llvm :: InitializeAllTargets ( )"", ""ExpressionStatement""]], ["""", [1213611, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""llvm :: InitializeAllTargetMCs""]], [[""llvm :: InitializeAllTargets""]], [[""ENTRY""]]]",/data/download/swift/apple_swift57_new.cpp,155,31
Merge pull request #8546 from rudkx/propagate-constraints,lib/Sema/CSPropagate.cpp,-,"[""1242433"", ""True"", ""ExpressionStatement"", ""assert ( tyvar -> isEqual ( found -> getNestedConstraints ( ) . front ( ) -> getFirstType ( ) ) )""]","[[[""False""], [1242531, ""True"", ""! found"", ""Condition""]]]","[["""", [1242462, ""True"", ""assert ( found -> getNestedConstraints ( ) . front ( ) -> getKind ( ) == ConstraintKind :: BindOverload )"", ""ExpressionStatement""]], ["""", [1242487, ""True"", ""assert ( constraint -> getKind ( ) != ConstraintKind :: Disjunction && \""Type variable is involved in more than one disjunction!\"" )"", ""ExpressionStatement""]], ["""", [1242509, ""True"", "")"", ""Statement""]]]","[[[""!"", ""Constraint *"", null]], [[""assert""]], [[""assert""]]]",/data/download/swift/apple_swift58_old.cpp,59,87
"Merge pull request #8454 from swiftix/wip-warn-about-unused-generic-params

[type-checker] More correct way to determine if a given generic parameter of a function cannot be inferred because it is not used",lib/Sema/TypeCheckGeneric.cpp,+,"[""1246753"", ""True"", ""ExpressionStatement"", ""assert ( t -> isTypeParameter ( ) )""]","[[[""False"", ""True""], [1246992, ""True"", ""! genericParams"", ""Condition""]]]","[["""", [1246765, ""True"", "")"", ""Statement""]], ["""", [1246766, ""True"", ""t"", ""Statement""]], ["""", [1246767, ""True"", ""CanType"", ""Statement""]], ["""", [1246768, ""True"", ""("", ""Statement""]]]","[[[""!"", ""genericParams"", null]]]",/data/download/swift/apple_swift59_new.cpp,694,21
"[Constraint solver] Remove invalid assert from constraint propagation.

It turns out that for disjunctions formed for subscripts, we have an
explicit function type (e.g. ($T1)->$T2) for the LHS of the bind
overload constraint, and when a subscript is mixed with an explicit
call (e.g. x[i](2)) we end up with an applicable function constraint
where the RHS is $T2 (which is a function type itself), so this assert
was invalid.

Fundamentally the assert wasn't checking anything important, so it won't
be missed. The important check here is that the applicable function
constraint that we started with is only involved in one disjunction
since we're only returning one.

This shows up in test/Constraints/overload.swift when I run it with
-propagate-constraints enabled:
  func test20886179(_ handlers: [(Int) -> Void], buttonIndex: Int) {
    handlers[buttonIndex](buttonIndex)
  }",lib/Sema/CSPropagate.cpp,-,"[""1267233"", ""True"", ""ExpressionStatement"", ""assert ( tyvar -> isEqual ( found -> getNestedConstraints ( ) . front ( ) -> getFirstType ( ) ) )""]","[[[""False""], [1267331, ""True"", ""! found"", ""Condition""]]]","[["""", [1267262, ""True"", ""assert ( found -> getNestedConstraints ( ) . front ( ) -> getKind ( ) == ConstraintKind :: BindOverload )"", ""ExpressionStatement""]], ["""", [1267287, ""True"", ""assert ( constraint -> getKind ( ) != ConstraintKind :: Disjunction && \""Type variable is involved in more than one disjunction!\"" )"", ""ExpressionStatement""]], ["""", [1267309, ""True"", "")"", ""Statement""]]]","[[[""!"", ""Constraint *"", null]], [[""assert""]], [[""assert""]]]",/data/download/swift/apple_swift60_old.cpp,59,87
"Merge pull request #8489 from swiftix/wip-func-sig-opt-generic-functions-3

[sil-function-signature-opt] Support FSO for generic functions",lib/SILOptimizer/Analysis/ARCAnalysis.cpp,-,"[""1275875"", ""True"", ""Parameter"", ""RCIdentityFunctionInfo * RCFI""]",[],"[["""", [1275884, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""ENTRY""]]]",/data/download/swift/apple_swift61_old.cpp,668,60
"Merge pull request #8489 from swiftix/wip-func-sig-opt-generic-functions-3

[sil-function-signature-opt] Support FSO for generic functions",lib/SILOptimizer/Analysis/ARCAnalysis.cpp,+,"[""1271370"", ""True"", ""Statement"", "")""]",[],"[["""", [1271371, ""True"", "")"", ""Statement""]], ["""", [1271372, ""True"", ""Arg"", ""Statement""]], ["""", [1271373, ""True"", ""("", ""Statement""]], ["""", [1271374, ""True"", ""getNonDebugUses"", ""Statement""]]]",[],/data/download/swift/apple_swift61_new.cpp,802,22
"Merge pull request #8489 from swiftix/wip-func-sig-opt-generic-functions-3

[sil-function-signature-opt] Support FSO for generic functions",lib/SILOptimizer/Transforms/FunctionSignatureOpts.cpp,+,"[""1280391"", ""True"", ""ExpressionStatement"", ""llvm :: dbgs ( ) << \""None of generic parameters are used by \"" << F -> getName ( ) << \""\\n\""""]","[[[""True""], [1280409, ""True"", ""! UsesGenerics"", ""Condition""]], [[""True""], [1280426, ""True"", ""HasGenericSignature"", ""Condition""]]]","[["""", [1280407, ""True"", ""("", ""Statement""]], ["""", [1280408, ""True"", ""DEBUG"", ""Statement""]], ["""", [1280413, ""True"", ""UsesGenerics = usesGenerics ( F , InterfaceParams , InterfaceResults )"", ""ExpressionStatement""]]]","[[[""!"", ""bool"", null]], [[null]], [[""UsesGenerics"", ""usesGenerics"", ""=""]], [[""UsesGenerics"", ""usesGenerics"", ""=""]], [[""UsesGenerics"", ""usesGenerics"", ""=""]]]",/data/download/swift/apple_swift62_new.cpp,597,78
"Merge pull request #8489 from swiftix/wip-func-sig-opt-generic-functions-3

[sil-function-signature-opt] Support FSO for generic functions",lib/SILOptimizer/Transforms/FunctionSignatureOpts.cpp,+,"[""1280295"", ""True"", ""Condition"", ""ExpectedFTy -> hasErrorResult ( )""]",[],"[["""", [1280302, ""True"", ""Optional < SILResultInfo > InterfaceErrorResult ;"", ""IdentifierDeclStatement""]], ["""", [1280308, ""True"", ""ExtInfo = ExtInfo . withRepresentation ( SILFunctionTypeRepresentation :: Thin )"", ""ExpressionStatement""]], ["""", [1280321, ""True"", ""ExtInfo = FTy -> getExtInfo ( )"", ""ExpressionStatement""]], ["""", [1280321, ""True"", ""ExtInfo = FTy -> getExtInfo ( )"", ""ExpressionStatement""]], ["""", [1280330, ""True"", ""auto"", ""Statement""]]]","[[[null, ""InterfaceErrorResult"", null]], [[null, ""InterfaceErrorResult"", null]], [[null, ""InterfaceErrorResult"", null]], [[""ExtInfo"", ""ExtInfo . withRepresentation"", ""=""]], [[""ExtInfo"", ""ExtInfo . withRepresentation"", ""=""]], [[""ExtInfo"", ""ExtInfo . withRepresentation"", ""=""]], [[""ExtInfo"", ""FTy -> getExtInfo"", ""=""]], [[""ExtInfo"", ""FTy -> getExtInfo"", ""=""]], [[""ExtInfo"", ""FTy -> getExtInfo"", ""=""]], [[""ExtInfo"", ""FTy -> getExtInfo"", ""=""]], [[""ExtInfo"", ""FTy -> getExtInfo"", ""=""]], [[""ExtInfo"", ""FTy -> getExtInfo"", ""=""]]]",/data/download/swift/apple_swift62_new.cpp,619,59
