sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,old_function_file,old_fucntion_loc,new_function_file,new_function_loc,old_ddg_feature,old_cdg_feature,new_ddg_codes,new_ddg_loc,edit_words,old_log_time,old_log_author,edit_feature,cluster
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1464.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1464.cpp,324,339,332,347,"fprintf(fout,""  Tcl_CreateCommand(interp,(char *) \""vtkCommand\"",\n""
                 ""                    reinterpret_cast<vtkTclCommandType>(vtkCommandForward),\n""
                 ""                    (ClientData *)NULL, NULL);\n\n"");","fprintf(fout,
            ""  Tcl_CreateCommand(interp,(char *) \""vtkCommand\"",\n""
            ""                    reinterpret_cast<vtkTclCommandType>(""
            ""vtkCommandForward),\n""
            ""                    (ClientData *)NULL, NULL);\n\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1249.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1249.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1249.cpp,113,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1249.cpp,123,[],"[""strcmp_ret"", ""!""]",set([u'const char * kitName']),set([0]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
1794836ee3e8727c9eed233f1ebaa0a1dbf76e57,ENH: fix build c stuff with c and c++ with c++,[],Tests/COnly/conly.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_573.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_573.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_573.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1471.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1471.cpp,17,18,19,20,"f(""Foo: %s\n"", foo);","f(""Foo: %s %d\n"", foo, class);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1250.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1250.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1250.cpp,12,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1250.cpp,13,"[""string"", ""unkown""]","[""LibC2Func_ret"", ""constant"", ""!="", ""!""]",set([]),set([]),"[['%s\\n'], ['%s', '%d\\n', 'class']]",2006-05-04T17:35:56,Bill Hoffman,6948491286430243558,132
fb5d92ea37b6b7cbd9eda84538ce072b90b80b73,ENH: m_ cleanup for curses,[],Source/CursesDialog/cmCursesMainForm.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_578.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_578.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_578.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1479.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1479.cpp,441,441,443,443,"sprintf(firstLine, ""Page %d of %d"", cw->GetPage(), m_NumberOfPages);","sprintf(firstLine, ""Page %d of %d"", cw->GetPage(), this->NumberOfPages);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1251.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1251.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1251.cpp,80,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1251.cpp,80,"[""char *"", ""string"", ""cw -> GetPage_ret"", ""unkown""]","[""cmCursesWidget *""]","set([u'cmCursesWidget * cw = 0 ;', u'char firstLine [ 512 ] = """" ;'])","set([12, 28])","[['m_NumberOfPages'], ['this', 'NumberOfPages']]",2006-03-16T15:44:55,Ken Martin,2125281957722411038,133
3d96e522617647665d7e99919ba71d34b1db870c,STYLE: some m_ to this-> cleanup,[],Source/cmGlobalGenerator.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_581.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_581.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_581.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1485.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1485.cpp,581,581,583,583,"sprintf(num,""%d"",static_cast<int>(m_LocalGenerators.size()));","sprintf(num,""%d"",static_cast<int>(this->LocalGenerators.size()));",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1252.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1252.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1252.cpp,30,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1252.cpp,30,"[""char *"", ""string"", ""bool""]",[],set([u'char num [ 100 ] ;']),set([29]),"[['m_LocalGenerators'], ['this', 'LocalGenerators']]",2006-03-15T16:02:08,Ken Martin,-2155391284413308246,134
3d96e522617647665d7e99919ba71d34b1db870c,STYLE: some m_ to this-> cleanup,[],Source/cmLocalVisualStudio6Generator.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_584.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_584.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_584.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1489.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1489.cpp,536,537,540,541,"sprintf(output,""%s/%s_force_%i"", m_Makefile->GetStartOutputDirectory(),
          target.GetName(), count);","sprintf(output,""%s/%s_force_%i"", this->Makefile->GetStartOutputDirectory(),
          target.GetName(), count);",7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1253.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1253.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1253.cpp,9,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1253.cpp,9,"[""char *"", ""string"", ""m_Makefile -> GetStartOutputDirectory_ret"", ""target . GetName_ret"", ""int""]",[],"set([u'char * output = new char [ ( strlen ( this -> Makefile -> GetStartOutputDirectory ( ) ) + strlen ( target . GetName ( ) ) + 30 ) ] ;', u'cmTarget & target', u'int count'])","set([2, 7])","[['m_Makefile'], ['this', 'Makefile']]",2006-03-15T16:02:08,Ken Martin,5089723740108367998,135
3d96e522617647665d7e99919ba71d34b1db870c,STYLE: some m_ to this-> cleanup,[],Source/cmOutputRequiredFilesCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_585.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_585.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_585.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1490.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1490.cpp,199,199,214,214,"fprintf(fout,""%s\n"",(*d)->m_FullPath.c_str());","fprintf(fout,""%s\n"",(*d)->FullPath.c_str());",7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1254.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1254.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1254.cpp,21,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1254.cpp,21,"[""FILE *"", ""string"", ""( * d ) -> m_FullPath . c_str_ret""]","[""std :: string :: size_type"", ""unkown"", ""!="", ""tmp . substr_ret"", ""constant"", ""!="", ""&&""]","set([u'FILE * fout', u'std :: string tmp = ( * d ) -> FullPath ;', u'cmDependInformation :: DependencySetType :: const_iterator d = info -> DependencySet . begin ( ) ;', u""std :: string :: size_type pos = tmp . rfind ( '.' ) ;""])","set([16, 8, 2, 17])","[['m_FullPath'], ['FullPath']]",2006-03-15T16:02:08,Ken Martin,8017269055076949194,136
3d96e522617647665d7e99919ba71d34b1db870c,STYLE: some m_ to this-> cleanup,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_586.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_586.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_586.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1494.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1494.cpp,348,348,350,350,"f(fout,""  char pkgName[]=\""%s\"";\n"", m_LibraryName.c_str());","f(fout,""  char pkgName[]=\""%s\"";\n"", this->LibraryName.c_str());",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1255.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1255.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1255.cpp,131,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1255.cpp,131,"[""FILE *"", ""string"", ""m_LibraryName . c_str_ret""]","[""FILE *"", ""!""]","set([u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])",set([6]),"[['m_LibraryName'], ['this', 'LibraryName']]",2006-03-15T16:02:08,Ken Martin,1754659415493069502,137
ccac9542b109ca6f1edc8a2460310068e90019aa,ENH: Add a way to overwrite some preferences and ignore certain targets,[],Source/cmake.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_606.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_606.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_606.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1529.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1529.cpp,2033,2083,2036,2092,"sprintf(tgtName, ""node%d"", cnt++);","sprintf(tgtName, ""%s%d"", graphNodePrefix, cnt++);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1256.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1256.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1256.cpp,33,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1256.cpp,89,"[""char *"", ""string"", ""int""]","[""targets -> begin_ret"", ""targets -> end_ret"", ""!=""]","set([u'char tgtName [ 100 ] ;', u'sprintf ( tgtName , ""%s%d"" , graphNodePrefix , cnt ++ )', u'int cnt = 0 ;', u'const char * realTargetName = tit -> first . c_str ( ) ;', u'std :: set < cmStdString > ignoreTargetsSet ;'])","set([89, 82, 74, 73, 47])","[['node%d'], ['%s%d', 'graphNodePrefix']]",2006-03-07T20:31:05,Andy Cedilnik,8107360528355722837,494
ccac9542b109ca6f1edc8a2460310068e90019aa,ENH: Add a way to overwrite some preferences and ignore certain targets,[],Source/cmake.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_606.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_606.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_606.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1530.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1530.cpp,2049,2105,2061,2128,"sprintf(tgtName, ""node%d"", cnt++);","sprintf(tgtName, ""%s%d"", graphNodePrefix, cnt++);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1257.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1257.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1257.cpp,58,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1257.cpp,125,"[""char *"", ""string"", ""int""]","[""std :: map < cmStdString , cmStdString > :: iterator"", ""targetNamesNodes . end_ret"", ""==""]","set([u'std :: map < cmStdString , cmStdString > targetNamesNodes ;', u'char tgtName [ 100 ] ;', u'std :: map < cmStdString , cmStdString > :: iterator tarIt = targetNamesNodes . find ( libName ) ;', u'sprintf ( tgtName , ""%s%d"" , graphNodePrefix , cnt ++ )', u'int cnt = 0 ;'])","set([72, 73, 74, 117, 89, 125])","[['node%d'], ['%s%d', 'graphNodePrefix']]",2006-03-07T20:31:05,Andy Cedilnik,8107360528355722837,494
0323a0d6d20402d994f4f886d51b8c33c02ed73a,BUG: Fix mem leaks related to th_get_pathname. Change this implementation of th_get_pathname so that it *always* returns a strdup'ed value. Callers must now free non-NULL returns from th_get_pathname. Change all callers to call free appropriately.,[],Utilities/cmtar/extract.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_607.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_607.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_607.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1531.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1531.cpp,170,197,175,203,"printf(""tar_extract_file(): calling libtar_hash_add(): key=\""%s\"", ""
         ""value=\""%s\""\n"", th_get_pathname(t), realname);","printf(""tar_extract_file(): calling libtar_hash_add(): key=\""%s\"", ""
         ""value=\""%s\""\n"", pathname, realname);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1258.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1258.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1258.cpp,55,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1258.cpp,57,[],"[""calloc_ret"", ""null"", ""=="", ""!""]","set([u'lnp = ( linkname_t * ) calloc ( 1 , sizeof ( linkname_t ) )'])",set([50]),"[['th_get_pathname', 't'], ['pathname']]",2006-02-03T16:48:44,David Cole,-753171792611967008,138
0323a0d6d20402d994f4f886d51b8c33c02ed73a,BUG: Fix mem leaks related to th_get_pathname. Change this implementation of th_get_pathname so that it *always* returns a strdup'ed value. Callers must now free non-NULL returns from th_get_pathname. Change all callers to call free appropriately.,[],Utilities/cmtar/extract.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_607.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_607.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_607.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1533.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1533.cpp,268,325,284,357,"printf(""### done extracting %s\n"", filename);","f(""### done extracting %s\n"", filename);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1259.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1259.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1259.cpp,98,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1259.cpp,139,"[""string"", ""th_get_pathname_ret""]","[""close_ret"", ""int"", ""=="", ""!""]","set([u'filename = realname', u'int fdout ;', u'filename = pathname'])","set([26, 7, 31])","[['printf'], ['f']]",2006-02-03T16:48:44,David Cole,-7237409541808523184,139
0323a0d6d20402d994f4f886d51b8c33c02ed73a,BUG: Fix mem leaks related to th_get_pathname. Change this implementation of th_get_pathname so that it *always* returns a strdup'ed value. Callers must now free non-NULL returns from th_get_pathname. Change all callers to call free appropriately.,[],Utilities/cmtar/output.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_608.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_608.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_608.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1538.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1538.cpp,124,125,126,127,"printf("" %s"", th_get_pathname(t));",pathname = th_get_pathname(t);,3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1260.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1260.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1260.cpp,62,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1260.cpp,63,[],[],set([u'TAR * t']),set([1]),"[['printf', '%s'], ['pathname']]",2006-02-03T16:48:44,David Cole,-5610566501718343809,140
bdbb7f84bc85c27aa49133f060e3407aa3990eea,ENH: Added special test 0 to just run a given command line.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_612.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_612.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_612.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1544.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1544.cpp,330,330,339,-1,"fprintf(stdout, ""Usage: %s <test number>\n"", argv[0]);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1262.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1262.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1262.cpp,30,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1262.cpp,-1,"[""unkown"", ""string"", ""member""]","[""atoi_ret"", ""int"", ""<"", ""atoi_ret"", ""int"", "">"", ""int"", ""int"", ""=="", ""strcmp_ret"", ""null"", ""!="", ""&&"", ""||"", ""||""]",set([u'TAR * t']),set([1]),"[['fprintf', 'stdout', 'Usage', '%s', 'test', 'number', '\\n', 'argv[0]'], []]",2006-01-05T20:49:34,Brad King,20953669545274039339,141
c5e532d07dd4e820be2a81b07e12629690425027,COMP: Try to remove warnings and add support for cygwin,[],Utilities/cmtar/output.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_617.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_617.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_617.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1552.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1552.cpp,85,87,93,95,"snprintf(username, sizeof(username), ""%d"", uid);","snprintf(username, sizeof(username), ""%d"", (int)uid);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1264.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1264.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1264.cpp,31,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1264.cpp,31,"[""char *"", ""unkown"", ""string"", ""th_get_uid_ret""]","[""getpwuid_ret"", ""null"", ""!="", ""!""]","set([u'uid = th_get_uid ( t )', u'char username [ _POSIX_LOGIN_NAME_MAX ] ;', u'pw = getpwuid ( uid )'])","set([24, 10, 26])","[[], ['int']]",2005-12-29T16:15:36,Andy Cedilnik,-7555364370854764664,495
c5e532d07dd4e820be2a81b07e12629690425027,COMP: Try to remove warnings and add support for cygwin,[],Utilities/cmtar/output.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_617.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_617.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_617.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1552.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1552.cpp,85,87,101,103,"snprintf(groupname, sizeof(groupname), ""%d"", gid);","snprintf(groupname, sizeof(groupname), ""%d"", (int)gid);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1265.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1265.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1265.cpp,39,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1265.cpp,39,"[""char *"", ""unkown"", ""string"", ""th_get_gid_ret""]","[""getgrgid_ret"", ""null"", ""!="", ""!""]","set([u'gid = th_get_gid ( t )', u'char groupname [ _POSIX_LOGIN_NAME_MAX ] ;', u'gr = getgrgid ( gid )'])","set([32, 34, 11])","[[], ['int']]",2005-12-29T16:15:36,Andy Cedilnik,-7555364370854764664,495
